,time,weathercode (wmo code),temperature_2m_mean (°C),rain_sum (mm),Province
28573,2021-03-29,61,24.241667,8.799999,Kalimantan Utara
28574,2021-03-30,63,23.991663,11.4,Kalimantan Utara
28575,2021-03-31,63,24.020834,12.900002,Kalimantan Utara
28576,2021-04-01,51,25.654167,0.7,Kalimantan Utara
28577,2021-04-02,53,25.183332,2.3999999,Kalimantan Utara
28578,2021-04-03,63,24.383333,9.2,Kalimantan Utara
28579,2021-04-04,63,24.608332,28.400002,Kalimantan Utara
28580,2021-04-05,63,24.129166,20.499998,Kalimantan Utara
28581,2021-04-06,61,24.162498,7.9,Kalimantan Utara
28582,2021-04-07,63,23.816666,20.4,Kalimantan Utara
28583,2021-04-08,63,22.420832,24.500002,Kalimantan Utara
28584,2021-04-09,61,23.720833,3.9999998,Kalimantan Utara
28585,2021-04-10,63,24.108335,9.799999,Kalimantan Utara
28586,2021-04-11,63,24.041664,8.0,Kalimantan Utara
28587,2021-04-12,63,24.349998,7.2,Kalimantan Utara
28588,2021-04-13,63,24.212502,15.1,Kalimantan Utara
28589,2021-04-14,61,24.050001,8.3,Kalimantan Utara
28590,2021-04-15,63,24.074999,24.7,Kalimantan Utara
28591,2021-04-16,63,24.275,12.299999,Kalimantan Utara
28592,2021-04-17,63,23.975,24.8,Kalimantan Utara
28593,2021-04-18,63,24.137499,4.1,Kalimantan Utara
28594,2021-04-19,2,25.166666,0.0,Kalimantan Utara
28595,2021-04-20,2,25.8125,0.0,Kalimantan Utara
28596,2021-04-21,2,26.104166,0.0,Kalimantan Utara
28597,2021-04-22,53,25.545832,2.3,Kalimantan Utara
28598,2021-04-23,61,25.220835,5.9999995,Kalimantan Utara
28599,2021-04-24,63,24.041666,24.199999,Kalimantan Utara
28600,2021-04-25,61,23.887505,9.1,Kalimantan Utara
28601,2021-04-26,53,24.112497,2.2000003,Kalimantan Utara
28602,2021-04-27,63,23.66667,21.300005,Kalimantan Utara
28603,2021-04-28,63,23.879166,3.3,Kalimantan Utara
28604,2021-04-29,55,24.233332,3.8000002,Kalimantan Utara
28605,2021-04-30,61,24.925001,4.6000004,Kalimantan Utara
28606,2021-05-01,61,24.47917,4.1,Kalimantan Utara
28607,2021-05-02,61,24.666666,5.6999993,Kalimantan Utara
28608,2021-05-03,63,23.991669,6.8,Kalimantan Utara
28609,2021-05-04,51,23.9,2.5000002,Kalimantan Utara
28610,2021-05-05,61,23.954168,6.5,Kalimantan Utara
28611,2021-05-06,61,23.191666,13.700002,Kalimantan Utara
28612,2021-05-07,61,23.037498,14.099999,Kalimantan Utara
28613,2021-05-08,61,24.195833,3.1,Kalimantan Utara
28614,2021-05-09,61,23.9,7.6999993,Kalimantan Utara
28615,2021-05-10,63,24.1625,12.3,Kalimantan Utara
28616,2021-05-11,63,24.237501,6.0,Kalimantan Utara
28617,2021-05-12,63,24.816668,16.2,Kalimantan Utara
28618,2021-05-13,61,24.7125,8.900001,Kalimantan Utara
28619,2021-05-14,61,24.925001,6.1000004,Kalimantan Utara
28620,2021-05-15,63,24.9375,14.7,Kalimantan Utara
28621,2021-05-16,61,24.904165,5.8000007,Kalimantan Utara
28622,2021-05-17,63,24.824999,7.4,Kalimantan Utara
28623,2021-05-18,63,24.716665,17.6,Kalimantan Utara
28624,2021-05-19,63,23.9125,27.599998,Kalimantan Utara
28625,2021-05-20,63,24.220833,19.5,Kalimantan Utara
28626,2021-05-21,63,23.520836,13.9,Kalimantan Utara
28627,2021-05-22,63,24.145834,41.399998,Kalimantan Utara
28628,2021-05-23,63,23.629168,22.600002,Kalimantan Utara
28629,2021-05-24,55,24.224998,5.0,Kalimantan Utara
28630,2021-05-25,63,23.954168,28.399996,Kalimantan Utara
28631,2021-05-26,61,24.495832,9.2,Kalimantan Utara
28632,2021-05-27,61,24.679169,8.2,Kalimantan Utara
28633,2021-05-28,61,24.820831,9.700001,Kalimantan Utara
28634,2021-05-29,53,25.0,3.1000001,Kalimantan Utara
28635,2021-05-30,63,24.687502,12.1,Kalimantan Utara
28636,2021-05-31,61,23.770834,6.6000004,Kalimantan Utara
28637,2021-06-01,63,23.620829,17.900002,Kalimantan Utara
28638,2021-06-02,63,24.074999,15.199998,Kalimantan Utara
28639,2021-06-03,51,25.070833,1.1,Kalimantan Utara
28640,2021-06-04,51,26.004166,1.1,Kalimantan Utara
28641,2021-06-05,51,25.800001,0.8000001,Kalimantan Utara
28642,2021-06-06,63,24.570831,16.0,Kalimantan Utara
28643,2021-06-07,63,23.824999,9.1,Kalimantan Utara
28644,2021-06-08,63,24.404167,12.5,Kalimantan Utara
28645,2021-06-09,63,23.441668,15.0,Kalimantan Utara
28646,2021-06-10,63,23.5875,5.8999996,Kalimantan Utara
28647,2021-06-11,63,23.912504,16.099998,Kalimantan Utara
28648,2021-06-12,63,23.595833,25.600002,Kalimantan Utara
28649,2021-06-13,53,23.258331,3.0000005,Kalimantan Utara
28650,2021-06-14,51,24.308332,0.70000005,Kalimantan Utara
28651,2021-06-15,53,23.737503,1.9,Kalimantan Utara
28652,2021-06-16,63,23.941668,6.9,Kalimantan Utara
28653,2021-06-17,63,23.799997,5.9,Kalimantan Utara
28654,2021-06-18,63,23.891668,7.3000007,Kalimantan Utara
28655,2021-06-19,63,23.704168,21.400002,Kalimantan Utara
28656,2021-06-20,63,23.487501,17.0,Kalimantan Utara
28657,2021-06-21,63,23.974998,10.400001,Kalimantan Utara
28658,2021-06-22,63,23.629168,8.700001,Kalimantan Utara
28659,2021-06-23,61,23.9125,9.3,Kalimantan Utara
28660,2021-06-24,61,24.0875,5.399999,Kalimantan Utara
28661,2021-06-25,51,23.870836,1.3000001,Kalimantan Utara
28662,2021-06-26,55,24.320833,1.9000001,Kalimantan Utara
28663,2021-06-27,61,23.670835,4.4,Kalimantan Utara
28664,2021-06-28,53,23.09583,6.1,Kalimantan Utara
28665,2021-06-29,51,24.058334,0.8,Kalimantan Utara
28666,2021-06-30,53,24.133333,6.6000004,Kalimantan Utara
28667,2021-07-01,63,23.416666,6.8999996,Kalimantan Utara
28668,2021-07-02,63,23.425001,11.900001,Kalimantan Utara
28669,2021-07-03,53,23.704168,1.8,Kalimantan Utara
28670,2021-07-04,63,23.825003,15.599999,Kalimantan Utara
28671,2021-07-05,63,23.804169,23.5,Kalimantan Utara
28672,2021-07-06,55,23.974998,3.5,Kalimantan Utara
28673,2021-07-07,61,24.233332,6.5,Kalimantan Utara
28674,2021-07-08,61,22.741667,14.899999,Kalimantan Utara
28675,2021-07-09,53,23.829168,1.9000001,Kalimantan Utara
28676,2021-07-10,53,24.837502,1.0,Kalimantan Utara
28677,2021-07-11,51,23.895836,1.0,Kalimantan Utara
28678,2021-07-12,61,23.833336,6.7,Kalimantan Utara
28679,2021-07-13,61,23.95833,11.400001,Kalimantan Utara
28680,2021-07-14,61,24.545832,11.700001,Kalimantan Utara
28681,2021-07-15,61,23.695833,7.4,Kalimantan Utara
28682,2021-07-16,51,23.620834,1.1,Kalimantan Utara
28683,2021-07-17,63,24.387499,7.5,Kalimantan Utara
28684,2021-07-18,61,25.591661,3.7,Kalimantan Utara
28685,2021-07-19,51,24.912497,0.9,Kalimantan Utara
28686,2021-07-20,61,24.691666,5.5,Kalimantan Utara
28687,2021-07-21,61,24.799997,2.1,Kalimantan Utara
28688,2021-07-22,55,25.441668,1.5,Kalimantan Utara
28689,2021-07-23,53,26.008333,0.5,Kalimantan Utara
28690,2021-07-24,63,25.429167,5.9,Kalimantan Utara
28691,2021-07-25,61,25.6875,3.0,Kalimantan Utara
28692,2021-07-26,61,24.895836,8.0,Kalimantan Utara
28693,2021-07-27,61,25.674997,1.9000001,Kalimantan Utara
28694,2021-07-28,61,25.079168,4.6,Kalimantan Utara
28695,2021-07-29,61,24.858335,5.9,Kalimantan Utara
28696,2021-07-30,55,24.554167,4.4000006,Kalimantan Utara
28697,2021-07-31,61,25.170835,3.0,Kalimantan Utara
28698,2021-08-01,63,24.737503,16.7,Kalimantan Utara
28699,2021-08-02,53,24.97083,3.9999998,Kalimantan Utara
28700,2021-08-03,63,24.737501,7.1000004,Kalimantan Utara
28701,2021-08-04,63,24.862501,11.8,Kalimantan Utara
28702,2021-08-05,61,24.379168,11.499999,Kalimantan Utara
28703,2021-08-06,61,24.558332,8.2,Kalimantan Utara
28704,2021-08-07,63,24.620834,20.699999,Kalimantan Utara
28705,2021-08-08,51,24.320833,1.0,Kalimantan Utara
28706,2021-08-09,63,24.479166,13.599999,Kalimantan Utara
28707,2021-08-10,61,23.887499,5.2,Kalimantan Utara
28708,2021-08-11,53,23.60417,1.3000001,Kalimantan Utara
28709,2021-08-12,53,23.866667,4.1000004,Kalimantan Utara
28710,2021-08-13,61,23.591667,2.1999998,Kalimantan Utara
28711,2021-08-14,61,23.241663,4.7999997,Kalimantan Utara
28712,2021-08-15,55,23.212502,6.1000004,Kalimantan Utara
28713,2021-08-16,61,23.179167,3.6000004,Kalimantan Utara
28714,2021-08-17,53,23.870832,2.2,Kalimantan Utara
28715,2021-08-18,51,24.420832,1.2000002,Kalimantan Utara
28716,2021-08-19,55,23.53333,5.7,Kalimantan Utara
28717,2021-08-20,63,23.841667,4.499999,Kalimantan Utara
28718,2021-08-21,63,23.891663,13.900002,Kalimantan Utara
28719,2021-08-22,61,23.516665,10.300001,Kalimantan Utara
28720,2021-08-23,63,23.429167,11.6,Kalimantan Utara
28721,2021-08-24,63,23.625,7.9999995,Kalimantan Utara
28722,2021-08-25,63,23.595833,17.7,Kalimantan Utara
28723,2021-08-26,65,23.883331,50.800003,Kalimantan Utara
28724,2021-08-27,65,23.508331,92.59999,Kalimantan Utara
28725,2021-08-28,63,23.816666,14.8,Kalimantan Utara
28726,2021-08-29,63,23.454165,14.900001,Kalimantan Utara
28727,2021-08-30,61,23.9625,6.8,Kalimantan Utara
28728,2021-08-31,61,23.70833,8.6,Kalimantan Utara
28729,2021-09-01,61,23.816668,5.8,Kalimantan Utara
28730,2021-09-02,51,23.716667,1.0000001,Kalimantan Utara
28731,2021-09-03,63,23.108332,34.1,Kalimantan Utara
28732,2021-09-04,63,23.741667,16.300001,Kalimantan Utara
28733,2021-09-05,63,23.920835,20.5,Kalimantan Utara
28734,2021-09-06,63,24.254166,18.9,Kalimantan Utara
28735,2021-09-07,65,24.470833,46.300003,Kalimantan Utara
28736,2021-09-08,63,23.299997,28.800003,Kalimantan Utara
28737,2021-09-09,63,23.679167,9.2,Kalimantan Utara
28738,2021-09-10,55,24.02083,5.2,Kalimantan Utara
28739,2021-09-11,61,23.770834,13.799999,Kalimantan Utara
28740,2021-09-12,55,23.716667,7.1,Kalimantan Utara
28741,2021-09-13,55,23.47083,3.8000002,Kalimantan Utara
28742,2021-09-14,61,23.979166,9.6,Kalimantan Utara
28743,2021-09-15,63,23.637499,12.599998,Kalimantan Utara
28744,2021-09-16,61,23.283333,6.8999996,Kalimantan Utara
28745,2021-09-17,63,23.654167,28.3,Kalimantan Utara
28746,2021-09-18,63,23.729166,28.1,Kalimantan Utara
28747,2021-09-19,65,23.954165,64.0,Kalimantan Utara
28748,2021-09-20,61,23.52083,14.200002,Kalimantan Utara
28749,2021-09-21,55,23.199997,4.5,Kalimantan Utara
28750,2021-09-22,63,23.349998,15.900001,Kalimantan Utara
28751,2021-09-23,61,23.570831,5.1,Kalimantan Utara
28752,2021-09-24,63,23.800001,10.099999,Kalimantan Utara
28753,2021-09-25,53,23.658333,1.9,Kalimantan Utara
28754,2021-09-26,63,24.133337,14.4,Kalimantan Utara
28755,2021-09-27,61,24.412498,16.900002,Kalimantan Utara
28756,2021-09-28,61,24.85,17.8,Kalimantan Utara
28757,2021-09-29,63,23.941668,11.2,Kalimantan Utara
28758,2021-09-30,61,24.479166,2.0,Kalimantan Utara
28759,2021-10-01,63,24.074999,10.2,Kalimantan Utara
28760,2021-10-02,63,24.050001,7.9,Kalimantan Utara
28761,2021-10-03,63,24.587503,7.1000004,Kalimantan Utara
28762,2021-10-04,63,23.866669,10.9,Kalimantan Utara
28763,2021-10-05,61,24.633333,4.8,Kalimantan Utara
28764,2021-10-06,63,24.33333,19.1,Kalimantan Utara
28765,2021-10-07,63,24.808332,19.8,Kalimantan Utara
28766,2021-10-08,63,24.60417,17.1,Kalimantan Utara
28767,2021-10-09,61,25.816668,4.2999997,Kalimantan Utara
28768,2021-10-10,53,25.229166,1.8000001,Kalimantan Utara
28769,2021-10-11,2,25.895834,0.0,Kalimantan Utara
28770,2021-10-12,2,26.308336,0.0,Kalimantan Utara
28771,2021-10-13,63,25.695837,5.7000003,Kalimantan Utara
28772,2021-10-14,55,24.916664,3.3000002,Kalimantan Utara
28773,2021-10-15,63,24.237501,11.1,Kalimantan Utara
28774,2021-10-16,61,24.720833,5.8,Kalimantan Utara
28775,2021-10-17,55,24.408335,4.4,Kalimantan Utara
28776,2021-10-18,61,24.745832,3.5000002,Kalimantan Utara
28777,2021-10-19,63,23.891665,16.6,Kalimantan Utara
28778,2021-10-20,61,24.400002,3.2,Kalimantan Utara
28779,2021-10-21,61,23.933334,9.4,Kalimantan Utara
28780,2021-10-22,63,24.295832,8.4,Kalimantan Utara
28781,2021-10-23,63,23.720833,14.700001,Kalimantan Utara
28782,2021-10-24,63,23.683332,9.200001,Kalimantan Utara
28783,2021-10-25,55,24.025,10.799999,Kalimantan Utara
28784,2021-10-26,61,24.120834,5.5999994,Kalimantan Utara
28785,2021-10-27,53,24.574997,3.0,Kalimantan Utara
28786,2021-10-28,61,24.025002,7.8,Kalimantan Utara
28787,2021-10-29,53,24.254168,3.4,Kalimantan Utara
28788,2021-10-30,53,24.441666,2.5,Kalimantan Utara
28789,2021-10-31,53,24.820833,1.1,Kalimantan Utara
28790,2021-11-01,53,24.808334,2.4,Kalimantan Utara
28791,2021-11-02,61,24.0375,7.0999994,Kalimantan Utara
28792,2021-11-03,55,24.683332,4.2,Kalimantan Utara
28793,2021-11-04,61,24.85417,7.0000005,Kalimantan Utara
28794,2021-11-05,61,24.649996,6.5,Kalimantan Utara
28795,2021-11-06,61,24.29167,4.1,Kalimantan Utara
28796,2021-11-07,63,24.9625,6.9000006,Kalimantan Utara
28797,2021-11-08,61,24.450003,7.5999994,Kalimantan Utara
28798,2021-11-09,63,24.008333,12.399999,Kalimantan Utara
28799,2021-11-10,53,23.887503,3.3,Kalimantan Utara
28800,2021-11-11,61,24.066666,4.9,Kalimantan Utara
28801,2021-11-12,63,23.679167,17.4,Kalimantan Utara
28802,2021-11-13,51,23.016668,0.6,Kalimantan Utara
28803,2021-11-14,63,24.12084,17.0,Kalimantan Utara
28804,2021-11-15,63,23.291666,12.2,Kalimantan Utara
28805,2021-11-16,63,23.241667,10.599999,Kalimantan Utara
28806,2021-11-17,63,23.391668,22.900002,Kalimantan Utara
28807,2021-11-18,55,24.720833,3.5,Kalimantan Utara
28808,2021-11-19,63,24.887499,12.2,Kalimantan Utara
28809,2021-11-20,63,24.425001,30.099997,Kalimantan Utara
28810,2021-11-21,61,24.245832,8.199999,Kalimantan Utara
28811,2021-11-22,55,24.437498,3.6000001,Kalimantan Utara
28812,2021-11-23,61,24.437498,5.399999,Kalimantan Utara
28813,2021-11-24,61,23.599997,8.7,Kalimantan Utara
28814,2021-11-25,63,23.612501,16.6,Kalimantan Utara
28815,2021-11-26,63,23.333334,6.8999996,Kalimantan Utara
28816,2021-11-27,63,23.616669,11.8,Kalimantan Utara
28817,2021-11-28,63,23.691666,16.099998,Kalimantan Utara
28818,2021-11-29,55,23.41667,6.8999996,Kalimantan Utara
28819,2021-11-30,51,25.020834,0.2,Kalimantan Utara
28820,2021-12-01,53,25.579168,0.8,Kalimantan Utara
28821,2021-12-02,63,24.204165,13.9,Kalimantan Utara
28822,2021-12-03,63,23.850004,20.600002,Kalimantan Utara
28823,2021-12-04,63,23.879164,13.499999,Kalimantan Utara
28824,2021-12-05,63,24.333334,28.4,Kalimantan Utara
28825,2021-12-06,61,23.266668,24.700003,Kalimantan Utara
28826,2021-12-07,61,23.529165,5.7,Kalimantan Utara
28827,2021-12-08,63,24.0,12.899999,Kalimantan Utara
28828,2021-12-09,61,24.349998,4.8,Kalimantan Utara
28829,2021-12-10,63,23.758331,8.0,Kalimantan Utara
28830,2021-12-11,53,23.995832,1.6,Kalimantan Utara
28831,2021-12-12,63,23.237501,11.5,Kalimantan Utara
28832,2021-12-13,63,23.891668,27.1,Kalimantan Utara
28833,2021-12-14,65,23.404167,90.30001,Kalimantan Utara
28834,2021-12-15,61,24.212502,12.700001,Kalimantan Utara
28835,2021-12-16,61,24.145836,3.3000002,Kalimantan Utara
28836,2021-12-17,51,25.462502,0.3,Kalimantan Utara
28837,2021-12-18,63,24.741667,29.5,Kalimantan Utara
28838,2021-12-19,63,22.879164,39.4,Kalimantan Utara
28839,2021-12-20,51,23.262499,1.2,Kalimantan Utara
28840,2021-12-21,53,24.133333,2.2,Kalimantan Utara
28841,2021-12-22,61,24.35,7.2999997,Kalimantan Utara
28842,2021-12-23,53,23.687498,2.2000003,Kalimantan Utara
28843,2021-12-24,63,24.395834,13.5,Kalimantan Utara
28844,2021-12-25,63,23.6625,18.0,Kalimantan Utara
28845,2021-12-26,63,23.529167,22.9,Kalimantan Utara
28846,2021-12-27,61,23.079168,17.7,Kalimantan Utara
28847,2021-12-28,63,22.754166,22.800003,Kalimantan Utara
28848,2021-12-29,63,23.579165,19.800001,Kalimantan Utara
28849,2021-12-30,53,23.90417,1.2,Kalimantan Utara
28850,2021-12-31,53,24.262503,1.5,Kalimantan Utara
28851,2022-01-01,55,23.562498,4.9999995,Kalimantan Utara
28852,2022-01-02,55,23.866669,2.7,Kalimantan Utara
28853,2022-01-03,63,22.941668,19.4,Kalimantan Utara
28854,2022-01-04,63,22.479166,13.000001,Kalimantan Utara
28855,2022-01-05,51,23.904165,1.5000001,Kalimantan Utara
28856,2022-01-06,61,23.287504,11.8,Kalimantan Utara
28857,2022-01-07,63,22.808332,23.2,Kalimantan Utara
28858,2022-01-08,61,22.491667,14.099999,Kalimantan Utara
28859,2022-01-09,63,23.0875,6.7999997,Kalimantan Utara
28860,2022-01-10,51,23.895834,1.3000002,Kalimantan Utara
28861,2022-01-11,53,23.695831,3.6000001,Kalimantan Utara
28862,2022-01-12,63,23.904165,7.4,Kalimantan Utara
28863,2022-01-13,63,23.191668,32.5,Kalimantan Utara
28864,2022-01-14,63,22.825003,24.400003,Kalimantan Utara
28865,2022-01-15,61,22.6875,8.700001,Kalimantan Utara
28866,2022-01-16,55,22.929169,8.100001,Kalimantan Utara
28867,2022-01-17,55,22.65,8.4,Kalimantan Utara
28868,2022-01-18,61,22.883333,8.199999,Kalimantan Utara
28869,2022-01-19,53,23.308334,2.5999997,Kalimantan Utara
28870,2022-01-20,61,23.237501,5.7999997,Kalimantan Utara
28871,2022-01-21,63,22.516665,17.2,Kalimantan Utara
28872,2022-01-22,63,23.60833,18.400002,Kalimantan Utara
28873,2022-01-23,63,23.854166,9.9,Kalimantan Utara
28874,2022-01-24,63,23.437498,18.9,Kalimantan Utara
28875,2022-01-25,61,24.375,6.4,Kalimantan Utara
28876,2022-01-26,63,23.879164,20.799997,Kalimantan Utara
28877,2022-01-27,63,23.570833,20.800001,Kalimantan Utara
28878,2022-01-28,63,22.525002,41.0,Kalimantan Utara
28879,2022-01-29,53,24.016663,3.5,Kalimantan Utara
28880,2022-01-30,63,23.604166,9.800002,Kalimantan Utara
28881,2022-01-31,51,24.320833,2.7000005,Kalimantan Utara
28882,2022-02-01,51,24.533335,1.3000001,Kalimantan Utara
28883,2022-02-02,51,24.520834,1.4000002,Kalimantan Utara
28884,2022-02-03,51,24.445831,1.1,Kalimantan Utara
28885,2022-02-04,61,24.362501,2.6,Kalimantan Utara
28886,2022-02-05,61,24.500002,5.6000004,Kalimantan Utara
28887,2022-02-06,63,22.916666,17.000002,Kalimantan Utara
28888,2022-02-07,51,23.762503,3.1999998,Kalimantan Utara
28889,2022-02-08,61,22.804167,14.100001,Kalimantan Utara
28890,2022-02-09,55,23.579168,4.4999995,Kalimantan Utara
28891,2022-02-10,55,23.658333,6.6,Kalimantan Utara
28892,2022-02-11,61,23.112503,10.500001,Kalimantan Utara
28893,2022-02-12,63,23.604166,19.400002,Kalimantan Utara
28894,2022-02-13,53,23.3125,6.5000005,Kalimantan Utara
28895,2022-02-14,51,24.454163,1.8000001,Kalimantan Utara
28896,2022-02-15,61,24.199999,5.1,Kalimantan Utara
28897,2022-02-16,61,23.295832,12.2,Kalimantan Utara
28898,2022-02-17,61,23.808332,8.200002,Kalimantan Utara
28899,2022-02-18,51,23.725,1.8000002,Kalimantan Utara
28900,2022-02-19,63,23.545835,18.4,Kalimantan Utara
28901,2022-02-20,63,22.695837,37.59999,Kalimantan Utara
28902,2022-02-21,63,22.324999,14.7,Kalimantan Utara
28903,2022-02-22,61,22.858332,7.8,Kalimantan Utara
28904,2022-02-23,61,23.387503,3.3999999,Kalimantan Utara
28905,2022-02-24,61,24.025002,2.4999998,Kalimantan Utara
28906,2022-02-25,51,24.349998,0.8000001,Kalimantan Utara
28907,2022-02-26,51,24.612497,0.1,Kalimantan Utara
28908,2022-02-27,53,24.891668,1.0,Kalimantan Utara
28909,2022-02-28,55,24.408333,3.4000003,Kalimantan Utara
28910,2022-03-01,53,23.887503,3.6999998,Kalimantan Utara
28911,2022-03-02,61,23.199999,12.900001,Kalimantan Utara
28912,2022-03-03,53,24.037498,2.5,Kalimantan Utara
28913,2022-03-04,63,23.954165,12.700001,Kalimantan Utara
28914,2022-03-05,51,24.1,1.3000001,Kalimantan Utara
28915,2022-03-06,63,24.199999,20.6,Kalimantan Utara
28916,2022-03-07,63,24.150002,8.599999,Kalimantan Utara
28917,2022-03-08,63,24.420837,22.9,Kalimantan Utara
28918,2022-03-09,63,23.774996,15.7,Kalimantan Utara
28919,2022-03-10,53,24.804163,2.5,Kalimantan Utara
28920,2022-03-11,63,24.391665,15.299999,Kalimantan Utara
28921,2022-03-12,63,24.041666,28.200005,Kalimantan Utara
28922,2022-03-13,61,23.71667,7.2999997,Kalimantan Utara
28923,2022-03-14,61,25.229164,5.4,Kalimantan Utara
28924,2022-03-15,61,24.816666,9.000001,Kalimantan Utara
28925,2022-03-16,63,24.670832,8.599999,Kalimantan Utara
28926,2022-03-17,63,24.733335,13.6,Kalimantan Utara
28927,2022-03-18,63,23.787498,16.4,Kalimantan Utara
28928,2022-03-19,63,23.975,13.6,Kalimantan Utara
28929,2022-03-20,61,24.533335,5.3,Kalimantan Utara
28930,2022-03-21,61,23.454165,9.300001,Kalimantan Utara
28931,2022-03-22,63,23.620832,28.5,Kalimantan Utara
28932,2022-03-23,63,24.770834,4.7,Kalimantan Utara
28933,2022-03-24,63,24.224998,13.8,Kalimantan Utara
28934,2022-03-25,63,24.529165,9.599999,Kalimantan Utara
28935,2022-03-26,61,25.025,3.9999998,Kalimantan Utara
28936,2022-03-27,63,23.579168,26.199999,Kalimantan Utara
28937,2022-03-28,61,24.383333,13.499999,Kalimantan Utara
28938,2022-03-29,65,24.4125,42.9,Kalimantan Utara
28939,2022-03-30,65,23.741667,33.099995,Kalimantan Utara
28940,2022-03-31,63,24.916666,13.100001,Kalimantan Utara
28941,2022-04-01,63,24.441671,12.400001,Kalimantan Utara
28942,2022-04-02,63,24.012505,14.9,Kalimantan Utara
28943,2022-04-03,63,23.716667,15.3,Kalimantan Utara
28944,2022-04-04,63,23.787497,17.3,Kalimantan Utara
28945,2022-04-05,63,24.637499,20.699999,Kalimantan Utara
28946,2022-04-06,63,23.725,18.399998,Kalimantan Utara
28947,2022-04-07,53,24.499998,1.4,Kalimantan Utara
28948,2022-04-08,53,25.029167,3.1,Kalimantan Utara
28949,2022-04-09,61,25.020836,2.7,Kalimantan Utara
28950,2022-04-10,55,25.087503,3.4,Kalimantan Utara
28951,2022-04-11,61,25.658333,4.3,Kalimantan Utara
28952,2022-04-12,63,25.991669,6.2,Kalimantan Utara
28953,2022-04-13,61,25.133331,5.4,Kalimantan Utara
28954,2022-04-14,53,24.950003,2.0,Kalimantan Utara
28955,2022-04-15,53,25.375,2.1,Kalimantan Utara
28956,2022-04-16,63,23.866667,14.499999,Kalimantan Utara
28957,2022-04-17,63,24.133337,11.5,Kalimantan Utara
28958,2022-04-18,63,24.487501,5.2999997,Kalimantan Utara
28959,2022-04-19,61,24.608337,8.9,Kalimantan Utara
28960,2022-04-20,63,23.954165,13.1,Kalimantan Utara
28961,2022-04-21,55,24.491667,4.1000004,Kalimantan Utara
28962,2022-04-22,63,24.695833,7.5,Kalimantan Utara
28963,2022-04-23,63,24.63333,22.699999,Kalimantan Utara
28964,2022-04-24,61,24.829165,5.8999996,Kalimantan Utara
28965,2022-04-25,61,24.445833,13.899998,Kalimantan Utara
28966,2022-04-26,63,23.508337,30.9,Kalimantan Utara
28967,2022-04-27,63,23.999998,16.700003,Kalimantan Utara
28968,2022-04-28,63,24.366669,24.3,Kalimantan Utara
28969,2022-04-29,63,24.25,25.400002,Kalimantan Utara
28970,2022-04-30,63,23.808332,13.4,Kalimantan Utara
28971,2022-05-01,61,24.495832,11.2,Kalimantan Utara
28972,2022-05-02,63,24.391665,33.3,Kalimantan Utara
28973,2022-05-03,61,24.858332,11.899999,Kalimantan Utara
28974,2022-05-04,61,24.916666,12.8,Kalimantan Utara
